wp_id,x,y,z,yaw,velocity,change_flag
418,46.27043152,-131.54216003,-1.34168005,-1.75576223429629,24,0
419,45.89311981,-133.32575989,-1.25822997,-1.77926784522632,24,0
420,45.57099152,-134.73699951,-1.18028545,-1.7952106569,24,0
421,45.13650513,-136.49464417,-1.09110391,-1.81313615768167,24,0
422,44.76771927,-137.88632202,-1.01841736,-1.82983616886315,24,0
423,44.26401138,-139.61676025,-0.91925913,-1.85405603447913,24,0
424,43.83972168,-140.98382568,-0.85084563,-1.87173525338928,24,0
425,43.27778244,-142.67204285,-0.75376278,-1.89212043292807,24,0
426,42.80436707,-144.00715637,-0.68424046,-1.91155268113687,24,0
427,42.18183517,-145.64950562,-0.59539485,-1.93311263516342,24,0
428,41.51090622,-147.26396179,-0.49894613,-1.96465760957746,24,0
429,40.80510712,-148.84861755,-0.41160467,-1.98981484888953,24,0
430,40.06276703,-150.40357971,-0.31745592,-2.01620163044955,24,0
431,39.44813919,-151.62214661,-0.24307963,-2.03794641651115,24,0
432,38.80323029,-152.83221436,-0.1681833,-2.06045728176566,24,0
433,37.97679901,-154.31359863,-0.06739926,-2.07966756639323,24,0
434,37.29362106,-155.46929932,0.01763541,-2.10467375433024,24,0
435,36.60524368,-156.61891174,0.08946443,-2.11032626026948,24,0
436,35.89135742,-157.74298096,0.16561168,-2.13661921398805,24,0
437,34.98418427,-159.13970947,0.26782268,-2.14681895746259,24,0
438,34.2414093,-160.22790527,0.34872651,-2.16973150707068,24,0
439,33.48195267,-161.30047607,0.42527902,-2.18691877388432,24,0
440,32.70125961,-162.35527039,0.49362141,-2.20795563773082,24,0
441,31.6945076,-163.64837646,0.58600897,-2.23232252982585,24,0
442,30.64432335,-164.91636658,0.67176533,-2.26251373054364,24,0
443,29.57294083,-166.15011597,0.7469697,-2.28587350591821,24,0
444,28.69992065,-167.12568665,0.81437778,-2.30077633503953,24,0
445,27.57208443,-168.31945801,0.88526702,-2.32780148292366,24,0
446,26.65223312,-169.259552,0.92739367,-2.34531143852023,24,0
447,25.47356796,-170.40852356,0.99319255,-2.36895077175452,24,0
448,24.51263428,-171.31668091,1.04457355,-2.38442335107098,24,0
449,23.29348564,-172.42059326,1.09749246,-2.40575922803234,24,0
450,22.29209137,-173.27711487,1.14374387,-2.4340129252887,24,0
451,21.02736282,-174.33277893,1.19219649,-2.44605062705116,24,0
452,19.73096466,-175.3740387,1.24109316,-2.46490692637658,24,0
453,18.41310501,-176.39118958,1.28786647,-2.48427215868402,24,0
454,17.35760689,-177.19139099,1.31751466,-2.49291065057763,24,0
455,15.73476028,-178.37971497,1.36487412,-2.50955084856817,24,0
456,14.37449551,-179.36146545,1.39953113,-2.51642799357773,24,0
457,12.99455452,-180.33982849,1.42990494,-2.52485921772392,24,0
458,11.89061928,-181.11990356,1.44686437,-2.52643007820362,24,0
459,10.48956299,-182.08648682,1.4664309,-2.53768007194633,24,0
460,9.07856178,-183.05703735,1.47740102,-2.53907088088709,24,0
461,7.66499043,-184.01998901,1.49816418,-2.54358290734666,24,0
462,6.53514242,-184.80487061,1.5143168,-2.53444681553481,24,0
463,5.39620972,-185.59466553,1.52617562,-2.53527499369632,24,0
464,3.96946311,-186.58135986,1.54821849,-2.53654723241512,24,0
465,2.54691243,-187.57551575,1.57479668,-2.53163592054322,24,0
466,1.40385079,-188.36334229,1.58369124,-2.53813496821907,24,0
467,-0.0405564,-189.35435486,1.60383201,-2.54025433395511,24,0
468,-1.20192456,-190.14761353,1.62068462,-2.54234147220485,24,0
469,-2.64611959,-191.14085388,1.63499665,-2.53913781386273,24,0
470,-3.81149817,-191.92749023,1.65408063,-2.54783956277893,24,0
471,-5.26063347,-192.93157959,1.67235661,-2.53565538878846,24,0
472,-6.43095732,-193.73095703,1.68561244,-2.54234048593688,24,0
473,-7.88648081,-194.72970581,1.69691575,-2.54020328702496,24,0
474,-9.04336071,-195.53715515,1.70192671,-2.53224093933344,24,0
475,-10.50105572,-196.54127502,1.70745027,-2.53839537955223,24,0
476,-11.65857124,-197.33642578,1.71473098,-2.53968153493219,24,0
477,-13.11236954,-198.338974,1.7183646,-2.53787655573228,24,0
478,-14.2892952,-199.13618469,1.72906017,-2.54621861521513,24,0
479,-15.45162487,-199.9380188,1.72962832,-2.53771072615508,24,0
480,-16.90873337,-200.9390564,1.73342693,-2.53964301609396,24,0
481,-18.0786972,-201.74229431,1.73403263,-2.53995112646399,24,0
482,-19.25997543,-202.5438385,1.7336762,-2.54541522944739,24,0
483,-20.42747879,-203.34539795,1.73693085,-2.53994485448766,24,0
484,-21.8998661,-204.35609436,1.74174607,-2.54002966865135,24,0
485,-23.07452011,-205.16169739,1.74385786,-2.54044594619933,24,0
486,-24.2496109,-205.97998047,1.7407856,-2.53331562307178,24,0
487,-25.42428017,-206.78608704,1.73912144,-2.54016052205801,24,0
488,-26.60237312,-207.59976196,1.74213231,-2.53715507837004,24,0
489,-27.78573036,-208.41340637,1.74250782,-2.53925578336617,24,0
490,-28.95377731,-209.23707581,1.74158847,-2.52740658540769,24,0
491,-30.12950897,-210.05288696,1.74605954,-2.53498906921779,24,0
492,-31.3068428,-210.86888123,1.73894835,-2.53552165826157,24,0
493,-32.4783287,-211.68873596,1.74078631,-2.53097291223052,24,0
494,-33.36357498,-212.30674744,1.74311304,-2.53212700690068,24,0
495,-34.54292297,-213.1312561,1.7420671,-2.53145588959501,24,0
496,-36.02892685,-214.16230774,1.73932886,-2.53501166255627,24,0
497,-37.21094513,-214.97569275,1.72771955,-2.53887604392094,24,0
498,-38.69506073,-215.98890686,1.71604693,-2.54256817661074,24,0
499,-39.58570862,-216.60035706,1.7091378,-2.53996908398906,24,0
500,-40.77364349,-217.40682983,1.7072922,-2.54517791086061,24,0
501,-41.95813751,-218.20700073,1.70169222,-2.54747337479219,24,0
502,-42.84507751,-218.81059265,1.69896758,-2.54405163111188,24,0
503,-44.02479172,-219.61538696,1.70462453,-2.54291704719193,24,0
504,-44.90868759,-220.21907043,1.71312284,-2.54238086456245,24,0
505,-45.79640579,-220.8117218,1.70489788,-2.55293583734909,24,0
506,-46.97810364,-221.60934448,1.71060824,-2.54785657262573,24,0
507,-48.15068436,-222.39949036,1.71165276,-2.54863206167141,24,0
508,-49.0272789,-222.99177551,1.71866655,-2.54738557431382,24,0
509,-50.20383453,-223.7791748,1.72160482,-2.55180992233731,24,0
510,-51.08418274,-224.36479187,1.73379278,-2.5545986879011,24,0
511,-52.26210022,-225.1394043,1.73806,-2.55988503139969,24,0
512,-53.42104721,-225.91664124,1.74457443,-2.55084388811853,24,0
513,-54.58618164,-226.68052673,1.74827647,-2.56127674921811,24,0
514,-55.46018982,-227.24894714,1.75684381,-2.56496403718465,24,0
515,-56.62094879,-228.01861572,1.76245356,-2.55608171386426,24,0
516,-57.49116135,-228.58467102,1.7648102,-2.56488052996757,24,0
517,-58.65426636,-229.33921814,1.7781899,-2.56610711075099,24,0
518,-59.50773239,-229.9045105,1.78906584,-2.55658517288943,24,0
519,-60.6685791,-230.65541077,1.79842114,-2.56743103901242,24,0
520,-61.53087997,-231.20822144,1.80721498,-2.57150805121847,24,0
521,-62.397789,-231.77146912,1.81325173,-2.56541466377548,24,0
522,-63.54322815,-232.50285339,1.82490277,-2.57333106397497,24,0
523,-64.70152283,-233.23257446,1.8257941,-2.57940873932288,24,0
524,-65.84391022,-233.95170593,1.83403218,-2.57976479852159,24,0
525,-66.71673584,-234.48434448,1.83653212,-2.59367319970275,24,0
526,-67.86676025,-235.19642639,1.82773459,-2.58718330085602,24,0
527,-69.02007294,-235.89967346,1.83712244,-2.59402559824988,24,0
528,-70.17525482,-236.59625244,1.83794093,-2.59896745640445,24,0
529,-71.03972626,-237.11738586,1.84034824,-2.59909138858744,24,0
530,-72.19052887,-237.80740356,1.85155797,-2.60146958868767,24,0
531,-73.34394073,-238.48649597,1.86502051,-2.6094726471339,24,0
532,-74.21125031,-238.99110413,1.87336206,-2.6146565957609,24,0
533,-76.22774506,-240.15487671,1.90305233,-2.61816171271413,24,0
534,-77.37800598,-240.81285095,1.91956282,-2.62199950421299,24,0
535,-79.10399628,-241.7964325,1.94345677,-2.62362598718226,24,0
536,-80.24980927,-242.43405151,1.9556818,-2.63379001228245,24,0
537,-81.4056015,-243.06330872,1.96198583,-2.64302971899807,24,0
538,-83.13520813,-243.99803162,1.97438192,-2.64613029330527,24,0
539,-84.28934479,-244.59086609,1.98250675,-2.66707642450691,24,0
540,-86.32279205,-245.5932312,1.98369741,-2.68360992169349,24,0
541,-87.49115753,-246.14395142,1.98506927,-2.70111879033077,24,0
542,-89.55042267,-247.06121826,1.98877335,-2.72254224432848,24,0
543,-91.33683014,-247.79412842,1.97580934,-2.75226393221671,24,0
544,-92.53383636,-248.23657227,1.9669534,-2.78754230596745,24,0
545,-93.73646545,-248.65072632,1.95120263,-2.80993873058241,24,0
546,-94.95418549,-249.02478027,1.92430246,-2.84356576040527,24,0
547,-96.16869354,-249.3633728,1.89885473,-2.86970646460543,24,0
548,-97.39310455,-249.66493225,1.86637568,-2.90010935971014,24,0
549,-98.62643433,-249.91725159,1.82976389,-2.93979346745196,24,0
550,-100.80497742,-250.28089905,1.74977398,-2.97619524574631,24,0
551,-102.06359863,-250.4356842,1.70678294,-3.01922714172357,24,0
552,-104.28633881,-250.60871887,1.60388196,-3.06390188524657,24,0
553,-106.52537537,-250.64723206,1.50530219,-3.12439356309673,24,0
554,-108.78062439,-250.56221008,1.39036131,3.1039109013204,24,0
555,-111.05522156,-250.36997986,1.26126361,3.05728123246211,24,0
556,-113.02030945,-250.13685608,1.15662432,3.02351178607142,24,0
557,-114.32737732,-249.95692444,1.07949734,3.00479195502808,24,0
558,-115.31327057,-249.80288696,1.01699007,2.98660416971492,24,0
559,-116.30686951,-249.64421082,0.95527077,2.98323149756508,24,0
560,-117.62760162,-249.41809082,0.87905335,2.97202859058752,24,0
561,-119.90984344,-249.02131653,0.74427438,2.96946024676508,24,0
562,-121.20847321,-248.78460693,0.65953851,2.96129560414252,24,0
563,-123.14644623,-248.44155884,0.53969193,2.96639363680465,24,0
564,-124.42360687,-248.2051239,0.46259928,2.9585395901596,24,0
565,-126.64204407,-247.79431152,0.32256913,2.95848589980458,24,0
566,-128.84864807,-247.38562012,0.17961764,2.95845509577549,24,0
567,-130.71629333,-247.03865051,0.06648576,2.95790759481311,24,0
568,-131.96343994,-246.81097412,-0.00345063,2.96102325899189,24,0
569,-133.82417297,-246.46290588,-0.11837399,2.95667004360001,24,0
570,-135.69215393,-246.10157776,-0.22294664,2.95051995425367,24,0
571,-136.93183899,-245.85113525,-0.29197335,2.94225450868297,24,0
572,-138.80436707,-245.45716858,-0.40381467,2.93422415506334,24,0
573,-140.98995972,-244.96905518,-0.52867532,2.92186613245043,24,0
574,-142.84614563,-244.50559998,-0.63397229,2.89691381935633,24,0
575,-145.02865601,-243.90826416,-0.76643872,2.87444280546724,24,0
576,-146.89393616,-243.34977722,-0.88206637,2.8506755534922,24,0
577,-148.74769592,-242.72898865,-1.00771475,2.81845001734454,24,0
578,-150.59661865,-242.04833984,-1.12727594,2.7888562312992,24,0
579,-152.43118286,-241.32125854,-1.24553072,2.76425950115947,24,0
580,-154.25561523,-240.54432678,-1.36018562,2.73900355163224,24,0
581,-155.1661377,-240.12983704,-1.40712237,2.71440471377895,24,0
582,-156.07528687,-239.71749878,-1.46262527,2.71579625908882,24,0
583,-157.86439514,-238.8314209,-1.56522822,2.6817423811715,24,0
584,-159.62768555,-237.89990234,-1.6615113,2.65557450911314,24,0
585,-161.06359863,-237.09486389,-1.74519444,2.63061294029265,24,0
586,-162.76249695,-236.10072327,-1.83951914,2.61215056458714,24,0
587,-164.15792847,-235.23069763,-1.88920951,2.58408608878214,24,0
588,-165.79957581,-234.15470886,-1.97894132,2.56140803388207,24,0
589,-167.41712952,-233.02586365,-2.05902839,2.53229640212454,24,0
590,-168.72027588,-232.05276489,-2.1024332,2.50018749449532,24,0
591,-169.99475098,-231.03994751,-2.16276526,2.47009562281266,24,0
592,-171.50317383,-229.79690552,-2.2285924,2.4523478174539,24,0
593,-172.9655304,-228.52037048,-2.28282547,2.42393620041046,24,0
594,-174.16035461,-227.42633057,-2.34658766,2.40019851793026,24,0
595,-175.33247375,-226.31542969,-2.40843034,2.38300266241754,24,0
596,-176.48716736,-225.18252563,-2.46530843,2.36571928179086,24,0
597,-177.84535217,-223.78344727,-2.53731346,2.34136436717035,24,0
598,-179.16320801,-222.36306763,-2.60843229,2.31877041448674,24,0
599,-180.23469543,-221.17034912,-2.67242074,2.30270313626902,24,0
600,-181.50415039,-219.70571899,-2.74613643,2.28492946391945,24,0
601,-182.74594116,-218.22418213,-2.82272315,2.26838661677609,24,0
602,-183.769104,-216.95930481,-2.88722849,2.25094229604358,24,0
603,-184.99609375,-215.42893982,-2.96884155,2.24661123532772,24,0
604,-186.18447876,-213.88369751,-3.0604434,2.2263850479328,24,0
605,-187.37031555,-212.31742859,-3.15214777,2.21883189265512,24,0
606,-188.33901978,-210.99946594,-3.23446131,2.20462894438386,24,0
607,-189.31694031,-209.66714478,-3.31465578,2.20397698840855,24,0
608,-190.47911072,-208.04495239,-3.4107275,2.19245736021564,24,0
609,-191.06410217,-207.2341156,-3.47112131,2.19578442138516,24,0
610,-191.66217041,-206.41888428,-3.51784563,2.20373014819477,24,0
611,-192.62728882,-205.04978943,-3.61181211,2.18482451839327,24,0
612,-193.19927979,-204.22285461,-3.67022491,2.17593020034412,24,0
613,-193.76869202,-203.40316772,-3.72827625,2.17793642374176,24,0
614,-194.75793457,-202.03717041,-3.82950664,2.1975738448083,24,0
615,-195.33847046,-201.21783447,-3.90299845,2.18723379700864,24,0
616,-196.29214478,-199.87060547,-4.00590229,2.18679026637776,24,0
617,-197.42681885,-198.25469971,-4.13802958,2.18299107731883,24,0
618,-198.37663269,-196.92198181,-4.24610043,2.18998795551979,24,0
619,-199.49067688,-195.31524658,-4.36795521,2.17705126496067,24,0
620,-200.4278717,-193.99397278,-4.48292446,2.1877443808651,24,0
621,-201.34886169,-192.68391418,-4.57898808,2.18354247862992,24,0
622,-202.44769287,-191.10772705,-4.69347668,2.17960369945583,24,0
623,-203.52850342,-189.56225586,-4.79730177,2.18107951713832,24,0
624,-204.41667175,-188.26643372,-4.8778553,2.17166249394839,24,0
625,-205.4871521,-186.73100281,-4.97280312,2.17963094666006,24,0
626,-206.37322998,-185.45280457,-5.04117107,2.1769602456508,24,0
627,-207.42179871,-183.93179321,-5.12552929,2.17436536051601,24,0
628,-208.30006409,-182.63899231,-5.18917465,2.16752895183943,24,0
629,-209.17596436,-181.36601257,-5.26738167,2.17347121226411,24,0
630,-210.24525452,-179.81852722,-5.34802914,2.17544673218509,24,0
631,-211.12585449,-178.5294342,-5.42036629,2.17010059133516,24,0
632,-212.02789307,-177.23423767,-5.50672722,2.17913522273047,24,0
633,-213.12101746,-175.64717102,-5.60782194,2.17394575987612,24,0
634,-214.02018738,-174.34585571,-5.69717932,2.1754361859164,24,0
635,-214.92958069,-173.02955627,-5.80014515,2.17536923589445,24,0
636,-216.02558899,-171.44927979,-5.9233017,2.17718352699773,24,0
637,-216.94934082,-170.1471405,-6.04822159,2.18781045927657,24,0
638,-217.87437439,-168.85240173,-6.1639123,2.19115840057719,24,0
639,-218.99365234,-167.29672241,-6.3105278,2.19447589471979,24,0
640,-220.11663818,-165.74497986,-6.46874666,2.19724755047033,24,0
641,-221.04345703,-164.45996094,-6.60553551,2.19564159142552,24,0
642,-222.16964722,-162.91239929,-6.77715302,2.19988451108801,24,0
643,-223.11343384,-161.63047791,-6.91737366,2.20542503900982,24,0
644,-224.06195068,-160.34518433,-7.05692196,2.20655807470203,24,0
645,-225.21913147,-158.80014038,-7.23549128,2.2136334409558,24,0
646,-226.18452454,-157.49981689,-7.37611628,2.20943198209597,24,0
647,-227.16079712,-156.20005798,-7.51366615,2.21501270304402,24,0
648,-228.34266663,-154.64447021,-7.67318916,2.22051305794316,24,0
649,-229.33538818,-153.34303284,-7.79920578,2.22243200549034,24,0
650,-230.53285217,-151.77075195,-7.95089769,2.22168617682832,24,0
651,-231.54052734,-150.46911621,-8.07183838,2.22958179280608,24,0
652,-232.72906494,-148.87974548,-8.21310425,2.21289043708883,24,0
653,-233.93408203,-147.30885315,-8.36010361,2.22514613474522,24,0
654,-235.13458252,-145.7240448,-8.49553204,2.21908345466588,24,0
655,-236.13165283,-144.4022522,-8.61100578,2.21706408532923,24,0
656,-237.12086487,-143.07446289,-8.7159729,2.21109410895136,24,0
657,-238.30545044,-141.48464966,-8.84717751,2.21116041573731,24,0
658,-239.10218811,-140.4155426,-8.93585014,2.21124185844831,24,0
659,-240.06781006,-139.08534241,-9.04339123,2.1987087778207,24,0
660,-241.23374939,-137.4861908,-9.16153431,2.2007858488582,24,0
661,-242.40003967,-135.89289856,-9.28234959,2.20267770558482,24,0
662,-243.55825806,-134.30918884,-9.38122749,2.20224280042881,24,0
663,-244.69050598,-132.73956299,-9.48778725,2.19570719764604,24,0
664,-245.63562012,-131.41679382,-9.56655693,2.19118547214756,24,0
665,-246.76226807,-129.85379028,-9.65490913,2.19536078591006,24,0
666,-247.69494629,-128.55030823,-9.73450565,2.19186808434057,24,0
667,-248.62698364,-127.24901581,-9.81766224,2.19233850200692,24,0
668,-249.73786926,-125.70359039,-9.90655804,2.19404305661187,24,0
669,-250.65014648,-124.41480255,-9.98444271,2.18677586281646,24,0
670,-251.55541992,-123.13404083,-10.05115223,2.18608765512494,24,0
671,-252.63522339,-121.60528564,-10.12822819,2.18575703886627,24,0
672,-253.52568054,-120.33689117,-10.19517517,2.18288667224296,24,0
673,-254.5973053,-118.81706238,-10.26786327,2.18493405000974,24,0
674,-255.64837646,-117.32953644,-10.34140015,2.18593152313086,24,0
675,-256.51174927,-116.08529663,-10.39034748,2.17741377064265,24,0
676,-257.54302979,-114.61380005,-10.44576454,2.18208439469297,24,0
677,-258.22723389,-113.63841248,-10.48440552,2.18250748718703,24,0
678,-259.06549072,-112.41416168,-10.53360176,2.17118670455577,24,0
679,-260.08401489,-110.95074463,-10.59304619,2.17882619028184,24,0
680,-260.91424561,-109.73126221,-10.64486885,2.16852379915235,24,0
681,-261.9128418,-108.27974701,-10.7038126,2.17340148119042,24,0
682,-262.74185181,-107.0687561,-10.75453091,2.17109245182583,24,0
683,-263.39151001,-106.11034393,-10.78606415,2.16650026389222,24,0
684,-264.02685547,-105.17531586,-10.82817841,2.16762652858892,24,0
685,-264.96984863,-103.77887726,-10.89059734,2.16474132700639,24,0
686,-265.73822021,-102.63202667,-10.94689083,2.16109205143632,24,0
687,-266.35211182,-101.72167206,-10.98511124,2.16409476868504,24,0
688,-266.96810913,-100.81365967,-11.02768326,2.16687936446073,24,0
689,-267.86907959,-99.45794678,-11.09665871,2.15734820985106,10,0
690,-268.58950806,-98.33309937,-11.15400314,2.14044126668471,10,0
691,-269.28890991,-97.21409607,-11.20504093,2.12941157108309,10,0
692,-269.94503784,-96.1111145,-11.25856972,2.1074334106667,10,0
693,-270.70147705,-94.77761841,-11.32334709,2.08679446053144,10,0
694,-271.30563354,-93.67224884,-11.3708744,2.07099859606138,10,0
695,-271.9710083,-92.33985901,-11.43580437,2.03395137309127,10,0
696,-272.60510254,-91.02639771,-11.49209499,2.02056178984287,10,0
697,-273.10650635,-89.91497803,-11.55063343,1.99459632996556,10,0
698,-273.64245605,-88.59645081,-11.60402298,1.95687298516282,10,0
699,-274.14044189,-87.29677582,-11.65760994,1.93670329835352,10,0
700,-274.5213623,-86.20305634,-11.69856262,1.90593785954363,10,0
701,-274.89007568,-84.86529541,-11.74337959,1.83973865559146,10,0
702,-275.14425659,-83.76048279,-11.78727722,1.79692833469717,10,0
703,-275.3890686,-82.41524506,-11.8308382,1.75081052597662,10,0
704,-275.54818726,-81.06232452,-11.87054062,1.68786973968627,10,0
705,-275.61071777,-79.92647552,-11.89011478,1.62579259324117,10,0
706,-275.62182617,-78.58903503,-11.91300297,1.57910185115753,10,0
707,-275.56201172,-77.25014496,-11.93119717,1.5261513586441,10,0
708,-275.46603394,-76.157547,-11.92996693,1.48317759672996,10,0
709,-275.31781006,-74.83527374,-11.93616772,1.45916458781947,10,0
710,-275.15710449,-73.51065826,-11.95285892,1.45006394723498,10,0
711,-274.98370361,-72.19533539,-11.95262814,1.43972076415166,10,0
712,-274.80078125,-70.89014435,-11.97649956,1.43155339525154,10,0
713,-274.62316895,-69.55641937,-11.9653492,1.43840517188864,10,0
714,-274.42388916,-68.22698975,-11.96547508,1.42200543815769,10,0
715,-274.25521851,-66.87431335,-11.98078346,1.44674262207885,10,0
716,-274.08666992,-65.5258255,-11.98608112,1.44645037988559,10,0
717,-273.95175171,-64.17385864,-11.98857975,1.47133161749146,10,0
718,-273.82019043,-62.83575439,-12.00287342,1.47279215211983,10,0
719,-273.71914673,-61.49016571,-12.00020981,1.49584443648805,10,0
720,-273.65231323,-60.15661621,-11.99870205,1.52072122374316,10,0
721,-273.59307861,-58.82287598,-12.01698589,1.52641308133442,10,0
722,-273.57955933,-57.51295471,-12.01646996,1.56047601187851,10,0
723,-273.58108521,-56.22593689,-12.03018665,1.57198191976912,10,0
724,-273.61624146,-54.93564606,-12.06135464,1.59803635146075,10,0
725,-273.69696045,-53.43910217,-12.07356262,1.62468104824028,10,0
726,-273.79602051,-52.18509674,-12.09098053,1.64962754574004,10,0
727,-273.92999268,-50.94750214,-12.11786938,1.67862848842502,10,0
728,-274.0814209,-49.73269653,-12.14627743,1.69480888027544,10,0
729,-274.30126953,-48.35122681,-12.17402077,1.7286140294635,10,0
730,-274.56060791,-47.01729584,-12.20741272,1.76281755443915,10,0
731,-274.80056763,-45.89292908,-12.25007915,1.78105956552726,10,0
732,-275.12063599,-44.62123108,-12.28863716,1.81736101808571,10,0
733,-275.42984009,-43.56036377,-12.31924915,1.85440318806752,10,0
734,-275.81613159,-42.36464691,-12.36573124,1.88327499462591,10,0
735,-276.17965698,-41.36601257,-12.40665054,1.9199083467622,10,0
736,-276.64230347,-40.2591095,-12.45244408,1.96669301499748,10,0
737,-277.06610107,-39.34465027,-12.49111176,2.0047711306024,10,0
738,-277.75241089,-38.07176971,-12.55571842,2.06529333228869,10,0
739,-278.49725342,-36.94907379,-12.61944389,2.15656246678413,10,0
740,-279.31097412,-35.94065857,-12.68452644,2.24974874141869,10,0
741,-280.19088745,-35.06729889,-12.74877167,2.35993242458117,10,0
742,-281.2180481,-34.28073883,-12.8070507,2.48808027468676,10,0
743,-282.16934204,-33.73023224,-12.86629581,2.61698785168255,10,0
744,-283.11309814,-33.32719421,-12.92025757,2.73798065795515,10,0
745,-284.25158691,-33.02196503,-12.9744463,2.8796522864784,10,0
746,-285.26599121,-32.88448334,-13.02033234,3.00688395661525,10,0
747,-286.28433228,-32.8890686,-13.06058407,-3.13709000791623,10,0
748,-287.52813721,-33.06080627,-13.1102562,-3.00438575319637,10,0
749,-288.63024902,-33.39929962,-13.15228271,-2.84360602801588,10,0
750,-289.57971191,-33.84953308,-13.18619347,-2.69879883197675,10,0
751,-290.60980225,-34.54322052,-13.21119881,-2.54892655295317,10,0
752,-291.37869263,-35.25866699,-13.23230171,-2.39218418717485,10,0
753,-292.16082764,-36.2440033,-13.23885918,-2.2417297956361,10,0
754,-292.76324463,-37.35929108,-13.23454952,-2.0660417585193,10,0
755,-293.13894653,-38.47514343,-13.220891,-1.89556931822432,10,0
756,-293.33322144,-39.78165436,-13.19917679,-1.71841219375533,10,0
757,-293.32681274,-40.90943909,-13.17670918,-1.56511383185698,10,0
758,-293.12683105,-42.04756165,-13.14406204,-1.39685998733714,10,0
759,-292.75201416,-43.19615936,-13.1040287,-1.25536589362586,10,0
760,-292.2472229,-44.20713806,-13.06258774,-1.10770127764305,10,0
761,-291.49533081,-45.27371979,-13.00452232,-0.956752615489883,10,0
762,-290.67767334,-46.17932129,-12.95493793,-0.836387482342673,10,0
763,-289.68383789,-47.16639709,-12.89700031,-0.781985782472883,10,0
764,-288.80810547,-47.94169617,-12.84427643,-0.72464236669679,10,0
765,-288.01428223,-48.63568878,-12.79454327,-0.718399809587784,10,0
766,-287.07723999,-49.45894623,-12.7346344,-0.720848522957943,10,0
767,-286.15692139,-50.37558746,-12.6778698,-0.783396287783395,10,0
768,-285.22705078,-51.33802032,-12.61961079,-0.802604196746565,10,0
769,-284.22012329,-52.49712372,-12.54324532,-0.855538564793665,10,0
770,-283.26501465,-53.75242615,-12.48619175,-0.920381358271745,10,0
771,-282.36566162,-55.10919189,-12.42353344,-0.985430006346444,10,0
772,-281.53692627,-56.54333496,-12.3597002,-1.0468145870552,10,0
773,-280.80316162,-58.06551361,-12.30810738,-1.12161239573397,10,0
774,-280.1647644,-59.70288849,-12.26262188,-1.19903513630245,10,0
775,-279.66247559,-61.40307617,-12.22605228,-1.28353616971354,10,0
776,-279.30062866,-63.1638031,-12.20610046,-1.36810838086733,10,0
777,-279.05975342,-64.98033905,-12.19903469,-1.43896399564457,10,0
778,-278.99395752,-66.00410461,-12.19178963,-1.50661607140059,10,0
779,-278.96478271,-67.04431152,-12.19571209,-1.5427565557706,10,0
780,-278.99746704,-68.90396118,-12.19920349,-1.58837004830698,10,0
781,-279.0536499,-69.94437408,-12.19079494,-1.62474447037833,10,0
782,-279.12023926,-70.96376038,-12.20058727,-1.63602663980597,10,0
783,-279.19573975,-72.00344086,-12.19959259,-1.64328801273236,10,0
784,-279.25695801,-73.03457642,-12.19674301,-1.63009646869742,10,0
785,-279.30529785,-74.06562805,-12.18933773,-1.61764603485824,10,0
786,-279.32870483,-75.10178375,-12.17464924,-1.59338270020619,10,0
787,-279.35101318,-76.13634491,-12.15557766,-1.59235608978851,10,0
788,-279.35031128,-77.16712189,-12.14213085,-1.57011538425825,10,0
789,-279.29931641,-78.20162201,-12.12050247,-1.52154198196293,10,0
790,-279.20199585,-79.43976593,-12.09206581,-1.4923556270706,10,0
791,-279.08978271,-80.4729538,-12.06210232,-1.46261172277362,10,0
792,-278.92227173,-81.49671173,-12.03802776,-1.40860990324022,10,0
793,-278.71252441,-82.50575256,-11.99953365,-1.36584693600952,10,0
794,-278.44082642,-83.51513672,-11.97269821,-1.30785635909087,10,0
795,-278.04165649,-84.71550751,-11.92471886,-1.24976097180108,10,0
796,-277.66043091,-85.70830536,-11.88990307,-1.20416640583629,10,0
797,-277.22702026,-86.70069122,-11.83887196,-1.15902730796345,10,0
798,-276.76147461,-87.66303253,-11.79104805,-1.12022204222922,10,0
799,-276.16702271,-88.78330231,-11.72321892,-1.08294384212889,10,0
800,-275.62316895,-89.68896484,-11.68553925,-1.03000649266328,10,0
801,-275.02459717,-90.58776855,-11.64172459,-0.983279675032207,10,0
802,-274.31872559,-91.66705322,-11.58662891,-0.991601699380555,10,0
803,-273.70202637,-92.56660461,-11.51598454,-0.969825427471879,10,0
804,-273.03219604,-93.43013763,-11.4715004,-0.911057922433205,10,0
805,-272.22573853,-94.48402405,-11.41046619,-0.917623843433295,10,0
806,-271.54672241,-95.3780365,-11.35260773,-0.921233198022884,10,0
807,-270.86184692,-96.26938629,-11.30436707,-0.915649429300147,10,0
808,-270.02545166,-97.37606049,-11.24593544,-0.923610276104041,10,0
809,-269.18304443,-98.50003052,-11.17978764,-0.927620027463515,10,0
810,-268.47924805,-99.43512726,-11.12950325,-0.925604228736288,10,0
811,-267.62060547,-100.57769012,-11.07003593,-0.926332222574331,10,0
812,-266.91836548,-101.52893829,-11.01698112,-0.934870635814536,10,0
813,-266.20812988,-102.48636627,-10.96806908,-0.932553447770025,10,0
814,-265.48806763,-103.45018005,-10.91760159,-0.929155817326896,10,0
815,-264.78399658,-104.40579224,-10.87887478,-0.935813166984053,10,0
